year_court_caseid,Word2Vec
2012_SGCA_20,"[-0.09946650532713289, 0.2472781210569637, -0.026466559361573595, 0.03739492705822765, -0.007625183955606023, -0.27282674109971766, 0.32175456808119063, 0.5011211768355451, -0.007979592655118412, -0.0810370292845615, -0.21183498683510327, -0.3786482575980953, 0.03305620892151928, 0.07598315538224268, -0.18469251097901426, -0.2734503480033812, 0.19898794945037973, -0.3178070172118001, 0.06540713125443903, -0.37631638982727694, 0.03834888884221417, 0.13447263779948618, 0.18209673956424513, 0.031143366723049484, 0.025153377358665692, -0.1212007516582571, -0.42740233577218745, -0.2826127933432998, -0.4208589859798455, -0.007767563357295485, 0.19569647038347016, 0.0876813094783883, 0.07714693667142908, -0.20646722613794208, -0.22937533815358768, 0.2171924488319245, -0.10807292123085033, -0.31447595663062616, -0.09018689467586345, -0.44239726070939633, 0.037167738216116346, -0.11836254799316763, 0.18205719077163376, -0.10546605604766138, 0.3444973626783623, 0.04984250342285729, -0.2912262931268679, -0.011330880486882995, 0.05723948138407246, 0.3349643653711204, -0.010473469961618735, -0.3142388744655066, -0.33062417803370875, 0.07049000819271274, -0.15298700532431667, 0.08194646818285695, 0.15184874066261714, 0.095265916731934, -0.13250708148610155, 0.049989861272524604, 0.2912089907277437, -0.12219304974729452, 0.11820780191571682, 0.0011256513229825436, -0.2947453753691659, 0.175024033682958, 0.0065984327759470406, 0.1215506384457619, -0.31893649574829575, 0.34305656927346956, -0.09297229360853511, 0.12606324405165606, 0.32911901964487456, -0.20233735671037045, 0.2785645413331896, 0.1762876494500029, -0.07433355762783013, -0.045039271599578934, -0.2609094509378503, 0.0022536407719209216, -0.2128515814959099, -0.03322230467623992, -0.2643141801974162, 0.49845008211440134, -0.15580582565660175, 0.0011375958649004793, 0.17426680161658786, 0.4369577064474702, 0.3315909096398988, -0.010724073405881704, 0.37234090666205755, 0.11891720009929378, 0.11046800751197625, 0.06324120611569545, 0.3911241587021476, 0.23155348208360568, 0.07050403850371545, -0.28600502798480476, 0.13601308823151723, -0.3624754224394212]"
2012_SGCA_21,"[-0.09864402396250013, 0.2311849486154211, 0.14772778628370292, 0.10776391783439851, 0.11267921378522297, -0.4059664957276899, 0.1365113876944663, 0.5386801916305821, -0.09698072584952182, -0.15203194717802285, -0.13587834109744343, -0.3859003311081591, -0.057188009186717584, 0.07745954458568853, 0.08260917980715549, -0.2729016683596791, -0.022578369183225176, -0.3507538772546963, 0.1858977864899106, -0.5336770077185726, 0.24519493455315974, 0.11321155807468676, 0.17190028537984137, -0.20498929877155203, -0.16347666267808755, -0.017606819338128146, -0.33942949230863917, -0.10818637300778494, -0.19680624405836297, 0.16766739513971207, 0.4331179326744047, -0.0860288969839484, 0.0826119566856115, -0.1569419267004678, 0.06734541098814172, 0.28114908137604766, -0.09743858426116409, -0.3110263134655367, -0.38906880502470964, -0.19706826377699344, 0.13271623335908175, -0.30003089788986936, -0.18323378813465588, -0.0380079896430224, 0.22100297582845674, -0.14140004581834348, -0.023302684796292186, -0.21427424134635215, 0.13299936771265897, 0.20518809789396025, 0.24270569840189724, -0.36516332794264755, 0.037120254723024194, -0.1525649356850577, -0.2866019321112762, 0.15082542131535773, 0.21145371865784837, -0.07155504286602911, -0.33877065788396005, 0.018178914903609397, 0.06963501282319927, -0.01423507781281374, 0.037620497584182, -0.12755297168152632, -0.48916977743620543, 0.3509515405769222, 0.005981976998879795, 0.16819339843928385, -0.3890239904499399, 0.40442068321491254, -0.08644519921108311, -0.0910846774791577, 0.22860299998261885, 0.06215078544523622, 0.3106028878234812, 0.03236228651993895, -0.11191128017125854, 0.002071172916990475, -0.11681057361263864, 0.06826088949153224, -0.23139233996135697, 0.023783135607020913, -0.2797171893252028, 0.17781143755845039, -0.13689523395644856, -0.0718652295340379, -0.002466641321842663, 0.23676825721065012, 0.39796497674788534, 0.18812484746262373, 0.34102593590370955, 0.0065904870546315, 0.0639680362731086, 0.03010124695003209, 0.4320219649355148, 0.2563640113763238, 0.13857476212070072, -0.2620764567370399, -0.10616588654068844, -0.1327202643038253]"
2012_SGCA_22,"[-0.2794946305762966, 0.21701773926102483, 0.03840866062422571, -0.03706389818610142, 0.09010410971337844, -0.4229164159271642, 0.05473865479255822, 0.7204319809006653, -0.036642352928269895, -0.23617533421216783, -0.247109489368733, -0.4357032166376357, -0.06272501888022969, 0.15507651516513968, 0.0507981566884257, -0.29637509914343324, 0.06924276148086798, -0.3431609273638406, -0.0787202025507129, -0.6580192147653616, 0.11461335301218671, 0.04827299739588736, 0.02017421670667091, -0.08596227097311075, -0.2237820754121706, 0.1386702163781071, -0.22750688808957142, -0.06630747138135157, -0.1323333880952313, 0.12709195018071268, 0.30930739972232185, -0.10275970936083507, 0.06132699218180451, -0.15668493427160762, -0.15179390483004468, 0.44919589981215563, 0.14689029606524429, -0.3726925655621062, -0.23448712976367325, -0.50559242041533, 0.023610722944202713, -0.301081765721139, -0.13069278964485123, 0.038835280297181564, 0.35652984323600767, -0.17279587894677775, -0.3002640792266903, -0.1922818163158766, 0.2045771595215974, 0.20403482453397823, 0.22833194508695595, -0.23801149797229285, -0.010627312834943505, 0.14177004176907235, -0.1254845984508301, 0.12297382533530701, 0.2856501603830854, -0.030077712697166553, -0.21837046125967582, 0.12991807424677976, 0.017793003482596617, -0.005617970345443488, 0.10463169553186842, -0.017304183202134654, -0.42885560913607756, 0.20807586863275912, 0.08307287068912148, 0.1886310661672475, -0.1937378256874416, 0.3669413957599978, -0.2944445876249319, 0.16148617836548487, 0.2865844122050637, -0.07020011427210138, 0.223845973357639, 0.27443004758284434, 0.13498345736280762, -0.06213805941849586, -0.12499431129830692, 0.07469842241705209, -0.2609035568621561, 0.11482863657039638, -0.22362641167185535, 0.3170939894293799, -0.020302496795537167, 0.044557111712895614, -0.06660363959895362, 0.298914884728587, 0.3560549663167409, 0.1960405631616143, 0.3906647332796373, 0.1406514346131522, 0.05641098375139792, -0.04214159059097125, 0.4559258543808543, 0.23950996342332986, 0.2894319700805293, -0.30657052296776843, 0.22970861981066995, -0.20495555677337063]"
2012_SGCA_25,"[0.061457434762101304, 0.3538140905270132, 0.22345183286713924, -0.07044482984660462, 0.032116549282049746, -0.43313589839466765, 0.15342294126402975, 0.536371734122613, -0.09943252291666935, -0.055139883182291086, -0.20967459221402893, -0.1850737191705037, 0.06730539775123696, 0.02529185279702347, 0.2438525545059635, -0.10827344652561559, -0.06263368489440639, -0.1912742778569057, -0.15051145361290094, -0.5819430949464556, 0.31615260440295356, 0.09673463280475042, 0.04916509508380403, -0.08928405943980879, -0.2762132847804011, -0.03668796117269043, -0.09741674101029864, -0.07780937994291795, -0.12277399424676078, 0.07731400987252414, 0.15116121669057853, -0.026617577006207562, 0.06854211361119066, -0.12968716150050547, -0.1828847540254353, 0.3858707383640161, 0.23618625131206109, -0.1671377319895983, -0.3185397039066986, -0.53039526092411, -0.06612055767752417, -0.15884662850925077, -0.09282760712087905, 0.2215942269012552, 0.2076336132080564, -0.13069763209729168, -0.06495654906081966, 0.03385290570314252, 0.17527217466790365, 0.1788070258065626, -0.02119091345206986, -0.12366503912969197, -0.08619475332910204, -0.08139984135707774, -0.052524938905067264, 0.0662066330445678, -0.01911344134289326, -0.08789242998120138, -0.2921236863421284, -0.04823774146208048, 0.05442696079435084, -0.10220486245402408, 0.12255071007261788, -0.027854870944991936, -0.24878857052637843, 0.17608404488764717, 0.2707712792604433, 0.25071630577924586, -0.3178376568231858, 0.37275996093707364, -0.2583306965525883, 0.15400407201522784, 0.13296517519697576, -0.009739533959100858, 0.21795599166987187, 0.329459254073882, 0.09382188327488544, -0.04416803925727777, -0.23557175025336646, 0.04376950484589976, 0.037055941722738066, 0.15752424124882308, -0.4358190842320537, 0.24614766831636575, -0.09564154354809862, -0.024886829171776988, -0.015654611459576032, 0.2794698330846613, 0.41440911022128507, 0.0702669510264434, 0.4064206913745989, 0.17970264890906384, -0.059898660563158415, 0.15821769205378614, 0.5029507034536195, 0.23149716963091221, 0.13214153949649038, -0.015473068803297558, -0.0699595657510105, -0.308428327586338]"
2012_SGCA_27,"[-0.2189815636819391, -0.11529365838466595, 0.04839538422670391, 0.037386151113376856, -0.1282295311090106, -0.4106182458935301, 0.17441366400529976, 0.4756959556171164, -0.23038370775555125, -0.10392469591947129, 0.08230050160949955, -0.293575074614915, -0.03782774744439048, 0.1074444009078762, 0.06610902877637558, -0.13117091022870705, 0.0752471713509644, -0.3269358427393223, 0.07535289390170748, -0.27098508439689933, 0.14876993391401244, 0.1278356954293103, 0.3302982344589843, -0.2523236630609332, 0.07079177508708716, 0.06332311347764133, -0.30346895112544614, -0.15939911544707688, -0.04449333007913136, 0.012026036030760117, 0.3308877968659597, 0.22064007764855714, 0.05034125891820305, -0.2137317001058893, 0.007457375782634861, 0.162130588146032, -0.0024586150766175616, -0.27354649505896245, -0.036511337890829595, -0.6088877979358976, 0.15325087500128032, -0.29438993685028414, 0.12308364760042882, -0.0007780217846327288, 0.166599358110129, -0.13385080758425627, -0.059289335889535694, -0.17063850809202194, 0.15527954756310647, 0.0885917464917011, 0.10318389230774969, -0.09542779638412179, 0.002681342830946563, -0.04796520831813855, -0.2159582022116066, 0.11676998314185356, -0.020096797354670258, -0.016966443396089673, -0.15228541866306297, 0.03397008858137037, 0.024643413744374763, -0.011324267218394003, 0.1397055612178395, -0.0313216139076834, -0.479268340006046, 0.09474775224361034, -0.07091124488135632, 0.26888889098161106, -0.3212206366883984, 0.4543233384167903, -0.10127517919349836, 0.20376381222749937, 0.13881824455244512, -0.01647070590839019, 0.38846106139579467, 0.19151543240565003, 0.05947878155193941, 0.0010350708049489095, -0.36528789510052195, 0.2492617691943615, -0.07765868331669187, -0.04637690608827627, -0.08906961854260059, 0.4231065965301534, -0.11455058057368492, 0.07663577588670996, 0.09707760310054792, 0.25987452775231007, 0.16171407861623202, 0.06520465582724588, 0.17577920154037863, 0.04877451314156167, 0.055269540673770295, 0.16952063859086344, 0.38540685099845945, 0.2363031126658389, 0.01857170431484943, -0.0959067095859881, 0.09439678960104003, -0.05158350752979874]"
2012_SGCA_28,"[-0.13496006704165994, 0.18998649420511712, 0.08409938543966572, 0.011909580512394881, 0.21586942997149322, -0.2654588708834958, 0.028577959747589005, 0.4587485571506469, -0.1200305118918933, -0.1262052183749981, -0.09652365755005678, -0.5641390264649973, 0.02359568335553723, 0.21658502372374785, -0.010568825428916266, -0.12751139276585247, 0.21689556177253094, -0.23569871449264554, -0.09383526524876952, -0.49940049811611703, 0.07500481862615259, 0.2013030856886059, -0.03696793674695471, -0.15837422586667543, 0.08528035263444876, 0.05903239886019931, -0.33133301986864266, -0.2061000669646215, -0.3003323139237287, -0.009443878944300295, 0.15268069782242025, 0.13930201991216537, -0.025187052749130516, -0.03702109028211152, -0.2998720107223087, 0.1521624005394937, 0.0211864405115014, -0.26443665198716587, -0.10240859145761663, -0.2930657591392621, -0.005401936484810506, -0.23616764330198914, -0.09878748874379263, -0.029240921997239877, 0.1188835228271295, -0.2828728851224709, -0.21886386283516593, -0.028341711358407316, -0.041177745529639855, 0.07947717214751687, 0.15606990458603354, -0.29422279646045024, -0.010664253133545213, -0.043281492933844465, 0.028255374890688845, 0.10121466843597968, 0.1508745400189753, 0.11169026301783413, -0.1707562739506088, 0.14123045085724797, 0.08492877103590765, -0.06896372317487479, 0.007630108228016874, -0.07787075135360703, -0.32303292035725656, 0.13700040078374986, 0.013229380503777264, 0.2608658269094542, -0.2442363066384805, 0.29956408233717097, -0.2672791051229997, 0.24701255682424497, 0.2981199123674538, -0.07480221945792118, 0.1655523490550035, -0.006372362165115762, -0.07145056510212508, 0.011444576304601904, -0.2996799824210685, 0.07129495647992795, -0.03952733040618626, 0.049979659682901835, -0.26927733689440625, 0.469009647404618, -0.10010561989278649, 0.12721819436387138, 0.08077702522990486, 0.20201404465521286, 0.3209337308062382, -0.012959179462273117, 0.3866674715960261, 0.16351993529425632, 0.03893684607535128, 0.021202458520057515, 0.4492484657258952, 0.3741337008282119, 0.30410168304882623, -0.06991977846606688, 0.2023794394414763, -0.07211418675350413]"
2012_SGCA_30,"[-0.34942546427850973, -0.033988569960574345, 0.09638490407590468, 0.4262795455463034, 0.07485513931676857, -0.4064467184577099, 0.31727110502868466, 0.4000817996903579, -0.19312047473354116, -0.08193896761380977, -0.03620997529791618, -0.1831007793396016, -0.10035179294428849, 0.25033254540186317, 0.09542088899085306, -0.1556104081480574, -0.14790072569740947, -0.026553839186669818, -0.4033200250535605, -0.15460308332816106, -0.025710250309986082, 0.07693005266379903, 0.3182619613059658, -0.03004246465658341, 0.1618262919235381, -0.11961723884297744, -0.2668569869420756, -0.016396086129892726, -0.5003313102508931, 0.10827327241137227, 0.30342914497676354, -0.13772444614105575, 0.26558738653490505, -0.23259802471524285, 0.12694657759748526, 0.19274584606530804, 0.05519576246904956, -0.14904694146289676, -0.10688743010294893, -0.3870442281083356, -0.2515288806610317, -0.2070308666500255, -0.3942373240418757, 0.1157124880983701, 0.20822991265527066, -0.4237328266253739, -0.23074791886192705, -0.060514955950282265, 0.30689472925948497, 0.1302704001203528, 0.2391894495693525, -0.1503828747985196, -0.16177212747168507, 0.025235763702339122, -0.16048746072290218, 0.0028490352010948055, 0.0449310873803442, -0.04508510024890886, -0.5220158286697457, -0.10579597144410659, -0.19106515473819058, -0.11355769616183288, -0.1637614478807717, -0.1181008467018684, -0.2628324656763137, 0.2843050949789957, 0.012907026365759786, 0.3146351999090052, -0.05415880429799355, 0.22907479904962846, -0.338357869046978, 0.12165658587338282, 0.2526849610551693, 0.06354818815680582, 0.30549909739352216, -0.2971314606913472, -0.11613855924571992, -0.19951261739445872, 0.05363226281912179, -0.09450343979256938, -0.18515538059693457, -0.1469523635849485, -0.15869502447455294, 0.2276236435776527, -0.1381259471619579, -0.17474065540222516, 0.2129683419880044, 0.01903519945241563, 0.04729273743047193, 0.04340406803887588, 0.24778911756979338, 0.14420436912727977, 0.17797711919421932, -0.10413828206218324, 0.3094356240051987, 0.27759751354126067, 0.20011708664333364, 0.15190801661510775, 0.01248824122002032, 0.027389840627557633]"
2012_SGCA_33,"[-0.17860083758952175, 0.19433175185173365, 0.01437915562242458, 0.16425137705110718, 0.09302442936611156, -0.2129490600973074, 0.04180066216093359, 0.3080620298700996, -0.13516065835407678, -0.22084868015395615, -0.02948543086229759, -0.13582280582436032, -0.240374470632761, -0.02422034586697293, 0.2766345876358404, -0.0865444619257853, 0.020001245669628808, -0.0692035114497354, -0.17600311349828512, -0.4010972311636433, -0.24432425420441425, -0.028706323140057572, 0.10837843301605662, -0.041816639084665125, -0.07126154360656507, -0.13693917108608167, -0.3403730920815221, -0.36841632301571886, -0.006880654984756649, 0.11334376363150311, 0.05821989521516029, -0.13946950144019363, 0.23565401119887083, 0.021644229402385702, -0.30573727390320377, 0.09135678916681436, -0.08544256455848392, -0.12509984067950586, -0.17392066896628877, -0.26542100507047733, -0.02917778035051875, -0.03659232082849813, 0.16285383409805798, 0.262347926335551, 0.17735084677140206, 0.06153588051072162, -0.07192142706068029, -0.1454734519576387, -0.020833987891488746, 0.05840184344899941, 0.3714661435069365, -0.3209698843634779, -0.09340543662245494, -0.027086348707829062, -0.3417808555082965, -0.027937693005089068, 0.15153204645615978, -0.01784485851105373, -0.25592772342781994, 0.09375720743700022, 0.031459603087582534, 0.28936367751358794, 0.14792077870680054, -0.21302785409662606, -0.2036717989460642, 0.27184870336600536, -0.018713071692839894, 0.21166004080385006, -0.20705192917785156, -0.011478941613414576, -0.17196121696480038, 0.23626258420509674, 0.0860895340809357, -0.22237342079729053, 0.38095144556543586, 0.06325762371678319, -0.018154458205799355, 0.03261578472042278, -0.04019328248943686, -0.08332643377472505, -0.08783362289568206, -0.03924767427475029, -0.3606407802174558, 0.32541930034981015, 0.035109613840108786, 0.2084396326976698, 0.23116900178939925, -0.12240613606793221, 0.28054351494564717, 0.04680197138027161, 0.10406396361267553, 0.1362702255360058, -0.33019036431128046, 0.2466089996739399, 0.3009580973835915, 0.2166221269098417, 0.11826809135565163, -0.18715325738450656, 0.02165137381924119, -0.15211995851966292]"
2012_SGCA_34,"[0.15549854939269772, 0.15988041751777599, 0.17752141169778898, 0.014258137650390705, 0.2019214824935317, -0.37745812284526326, 0.007909247872168807, 0.494279908313041, -0.165295409088246, -0.028093787243327957, -0.18426448977838292, -0.33059069334150004, -0.2749848064455869, 0.05290882631914302, -0.1303374305508842, -0.2682244846898422, 0.12057266620207291, -0.3820073483504304, -0.09479998843556393, -0.3786902178181538, 0.06864508577186414, 0.12205720653784194, 0.11225051849773175, 0.14765952384850542, 0.010848543111993396, -0.022089637751706602, -0.08803199897172845, -0.14212963564781486, -0.19650719495845165, 0.12340110459313124, 0.3554224794786665, 0.04837241187377942, -0.0632465306704634, -0.1963903634753703, -0.11498614838262075, 0.31631624279938214, 0.1971851588085989, -0.09583837771332905, -0.1601775144662038, -0.5366846137402151, -0.0050882247308756115, -0.33131949961843526, -0.00034049168816080867, 0.22807257345757084, 0.25558943689538716, -0.12143963873148654, -0.13798656022747507, -0.016367356404255972, 0.1401687126965724, 0.19513814016634642, -0.09436767041592724, -0.0893919914565181, -0.10704705865586978, -0.04907748942860128, -0.11138363048815683, 0.17882704310807787, -7.3823745993243345e-06, 0.09995498228764584, -0.252067448142933, 0.14019808148585997, 0.13028020632937312, 0.11584774794358292, -0.18187905858426004, -0.029158026009043134, -0.16756335159496502, 0.22495432101735377, 0.25791880144361284, 0.2814015513545908, -0.009643815498312981, 0.548448861032186, -0.2963323918863749, 0.03438239212311497, 0.20932719422799892, -0.023445895083534785, 0.2884834681954628, 0.1233143889033841, 0.0531646950048065, -0.11175893375273964, -0.09122973803823757, 0.001616306685076436, -0.22605936431034562, -0.0594649817164959, -0.12362108640331397, 0.38722764053105435, 0.11511484271929619, 0.21314059566037438, 0.11852037101232178, 0.26029610861699, 0.25983705262396334, -0.1312181010998153, 0.2759125676207023, 0.0735775082136582, 0.12251393689793218, -0.01932820884874543, 0.2840973810750339, 0.03749508394447188, 0.14135473359488718, -0.38463490323065835, 0.05499297529753337, -0.05156551328584212]"
2012_SGCA_36,"[-0.2144093280365337, 0.15857790380617492, -0.09580631370888525, 0.09767667585750552, 0.07453344837604677, -0.5045044999926621, 0.051317685673017345, 0.5732592892018399, -0.11403932980672425, -0.1851585858439333, -0.17524122029465755, -0.24590001108344697, 0.14221975258410402, 0.10586875287868137, 0.12411982642708902, -0.0746054481014721, 4.816690010695261e-05, -0.4099014736293022, -0.0751658412979114, -0.6193275833604805, 0.19521571420527695, 0.2459129858296923, 0.18466048470811156, -0.15287013478239309, -0.024367535400419797, -0.053425251997096565, -0.06533709318691243, -0.06944879735935314, -0.2143681202823523, 0.0758927204303477, 0.2984570711571338, -0.02485295130829907, 0.19589476363634375, -0.13938813837263864, -0.11560350694751745, 0.30264797960208023, 0.023404591644531632, -0.136893434078082, -0.16292099206715102, -0.48748103821584554, 0.06917698270033691, -0.3942533875548161, -0.003240272186142566, -0.01577088876064698, 0.3930515608859895, -0.028863316347646897, -0.18163990793166135, 0.08022414065286951, 0.06049899117648474, 0.13262375510984228, 0.31772867672825034, -0.19357930672210844, -0.10306198264161388, -0.11527021131295606, 0.018797648853952027, 0.2633402902687712, 0.16382563823978033, -0.11387114168705838, -0.3109468837506382, 0.020075917839348412, 0.09678429888865929, -0.022183493630892625, -0.0608836546629044, 0.15040423067015005, -0.29904142878874557, 0.316654221674247, -0.09654845037509417, 0.24587564041219928, -0.4046808667607319, 0.3730131122113933, -0.10529570033210042, -0.03832682274508856, 0.4171230663208077, -0.10056887940374881, 0.25950194925706965, -0.023195004907021803, 0.029267975262586038, 0.03761681499019414, -0.17154286167437796, 0.01483714404480819, -0.014012216204092353, 0.03429419603415926, -0.3127738377596562, 0.5176826012632045, 0.14299734377553866, -0.014930119665193997, 0.14905356354164306, 0.33081672916515686, 0.23793319577696342, -0.13154171960740652, 0.26260410883214574, 0.10225645173886427, 0.020033855851048485, 0.11704393062724212, 0.49370265491581417, 0.25213665944565655, 0.23174084044691554, -0.20988181024562624, 0.13236590919343127, -0.26640855482204034]"
2012_SGCA_38,"[-0.17641587083760715, 0.30470177380828833, 0.031152904274008814, -0.09592800325094046, -0.0169942572032761, -0.40116599288486987, 0.1880946192039329, 0.5372645037625582, -0.28691651985926225, -0.06603419998031268, -0.1805478000510098, -0.32502698948354586, -0.13984315745052608, 0.09344957145375428, -0.05411777146612446, -0.25070255528877045, 0.13214383821585368, -0.2773122223025043, -0.07970272444986792, -0.4933250244649206, 0.18650700322277666, 0.06185414824323616, 0.15961159843575143, -0.08139491420780577, -0.20228957730577335, 0.06300314501216422, -0.31927139386854003, -0.31032767942463585, -0.15772427230877556, 0.17493639573301478, 0.21652172215940235, -0.023410592129188973, 0.16253462643679048, -0.255353473867487, -0.32108466532717733, 0.3893972209823611, 0.05907511805389242, -0.17652352938960242, -0.08052002946264021, -0.6548592086926557, 0.08915305301786378, -0.3314310589067749, -0.1051656154337246, 0.054709358269438645, 0.3061142847217516, -0.08531012057362693, -0.16179955711878163, -0.05483152109752799, 0.22727171837099072, -0.0014929855653524192, 0.0914397901749222, -0.27895796203096146, -0.05496651827690098, -0.044911472315626824, -0.26450478174141734, 0.08977600132191978, 0.2259736246036491, -0.05301426650580959, -0.3025713611869529, 0.09566168411100434, 0.05966598962883614, 0.17568381634473249, 0.03561502288356434, -0.10519696191231265, -0.26808450530494626, 0.28174315277035267, 0.10182724637281078, 0.20227847661334247, -0.41234935036177317, 0.28698059826150124, -0.26666427962860345, 0.17005523435842468, 0.238860982712147, -0.09076775734705445, 0.3584775662949038, 0.11097686884266461, -0.1205008115463495, 0.03085541526060645, -0.1872048531392511, -0.05147556712982822, -0.10574204135195472, -0.04349303895130845, -0.22109035955103012, 0.5332288204549662, -0.051851085938354025, 0.05383451529210442, 0.09168117665300783, 0.3531925931058323, 0.4187772475082087, -0.04979291731037655, 0.3221984879921683, 0.16617352444459374, -0.07717204875450945, 0.018808683251735795, 0.4800232363939995, 0.17662329420677056, 0.22907845046659592, -0.3120534592832855, 0.09531449171883678, -0.1373858991417043]"
2012_SGCA_39,"[-0.18412759944387644, 0.07875080587578759, -0.06574005877583416, 0.05169557862450437, 0.1067137372695018, -0.3069474978858477, 0.10900373307471697, 0.41109339390133387, -0.18416100804509034, -0.02829747497909772, -0.06969494864029274, -0.1678717399467247, -0.006271793139159263, 0.14096826193029724, 0.15822202737408272, -0.24096512784682644, -0.006343460791307397, -0.2662535079573751, -0.07187749196624153, -0.3272898844363971, 0.10460943117754765, 0.07897638707025624, 0.06771989443677032, -0.12332116977107255, -0.008314852631099887, -0.09072974797368819, -0.0739633387522104, -0.09007571116522593, -0.28212796485333497, -0.06293259741127981, 0.30192606078266815, 0.010481918584523816, 0.27242757659369005, -0.12166500738604856, -0.1152894899943769, 0.23049752129967357, 0.17080778285615728, -0.2142927625555027, -0.05465148954682162, -0.30105686147271377, -0.09134432916993922, -0.24190476892115104, 0.001903827890207002, -0.0020832366226509165, 0.15585931411800924, -0.1939468227063356, -0.11140695987755204, -0.006937910469019092, 0.04027794393684714, 0.15796331119793836, 0.26520696650753633, -0.09152674631355716, -0.01069713024323433, -0.0663976252069422, -0.15144615502372105, 0.1180661708887962, 0.10867021873931382, 0.10013140885195253, -0.24847469338230738, -0.03361203625245568, 0.17470843749922127, 0.04750004612767837, 0.052800787272725816, -0.014864480847833518, -0.27154797682386306, 0.0171065020352822, -0.07103567544952674, 0.21623847379647065, -0.31227451081030605, 0.32078008717728257, -0.041477259294640745, 0.2305064562520152, 0.3421714797778588, -0.04607107123653629, 0.30380793813584295, 0.060082061328348924, 0.03084945030090514, -0.09069126715721254, -0.219410747087789, 0.10115352710540888, 0.006320926629021595, 0.05428407052511272, -0.34170577148083797, 0.38263602024727317, -0.011767399005495196, -0.06682861756129216, -0.012135955138215004, 0.397102510135691, 0.17406659427158497, 0.0509928500695217, 0.3204797031382547, 0.2187623707597426, 0.020152579890880727, 0.08608140140986739, 0.41695527597458093, 0.38144646511116104, 0.24606469094348504, -0.26536640288514757, -0.017416631293588353, -0.24735364837436244]"
2012_SGCA_41,"[-0.056386889930057665, 0.18117253413483278, -0.00797510627149928, -0.07885785727378583, 0.16639425229832872, -0.28979349448562053, 0.02865619824841741, 0.41980907547680885, -0.013661856292860831, -0.02342323978158074, -0.023277541165422643, -0.3470093827835455, 0.1368900324484111, 0.12774584966479896, 0.045385876687820736, -0.16838848263120407, 0.06130603461807706, -0.15125808243156463, -0.12957009880901965, -0.3795889860218375, 0.1355024534123645, 0.03657814531762491, 0.12288889631681837, -0.08602703509642827, -0.01682197214485849, -0.010763372913292752, -0.24388931854736695, -0.2776395387080777, -0.2740624901574176, 0.06412927085753839, 0.31919147571195333, 0.23281807646447664, 0.08209222450598029, -0.3022396027121174, -0.04414181835285029, 0.22827909420649198, -0.10787297714564385, -0.17366531035374233, -0.13469977377707626, -0.3465431592146578, 0.15000741891204758, -0.19154703691152902, -0.12101538049334837, -0.048184521884822584, 0.3267947728735687, -0.009121738052237179, -0.25323395846597035, -0.005676251116152298, 0.2339282046773164, 0.15596267950772125, 0.07281409586019133, -0.18091502728373804, -0.05577844621590892, -0.07318303810754877, -0.08768689909669036, 0.028074211571853712, 0.07403716574129482, -0.1345326022254452, -0.22352399214512103, -0.07384417829551637, 0.05406870730104422, -0.005835255235011511, 0.08143568498929396, 0.06959803105579646, -0.2832209187796261, 0.20036090087260225, 0.040001587422569755, 0.20279704815496172, -0.35458244485715157, 0.35046972546583893, -0.13611320980140593, 0.02906824428450446, 0.11940860202190938, 0.09806625800144539, 0.26614106698280693, -0.014262540661816977, 0.1888799349348065, -0.042665399773311165, -0.11115662137513907, -0.14582499082265024, -0.28188376645768876, -0.09206642278791301, -0.27278367317001284, 0.2726354299667761, -0.0937056780445765, -0.16032661318590102, 0.052985067488106725, 0.2234395234643931, 0.17242953359071417, -0.014714628852694964, 0.2689563722545659, 0.1035699344595235, 0.25842361720887835, 0.262773084533927, 0.24645350196203172, 0.3080449152126099, 0.001621454182211029, -0.034559421890080974, -0.041072384091391766, 0.012497696714259756]"
